player_id,player_display_name,position,recent_team,season,week,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,racr,target_share,air_yards_share,wopr,fantasy_points,fantasy_points_ppr
00-0004004,John Davis,TE,CHI,2002,10,2.0,3.3,19.3,0.3,0.0,0.0,1.2,0.0,0.09343347,0.0,0.0,3.73,5.73
00-0004052,Stephen Davis,RB,WAS,2002,12,1.92,2.75,11.833333,0.08,0.0,0.0,0.33333334,0.0,0.10527423,0.0,0.0,11.35,13.266666
00-0004052,Stephen Davis,RB,CAR,2003,18,0.89,1.17,10.111111,0.0,0.0,0.0,0.5,0.0,0.06639304,0.0,0.0,13.45,14.338889
00-0004052,Stephen Davis,RB,CAR,2004,2,1.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.03393425,0.0,0.0,6.2,7.2000003
00-0004052,Stephen Davis,RB,CAR,2005,13,0.38,0.38,3.4615386,0.0,0.0,0.0,0.23076923,0.0,0.07565371,0.0,0.0,10.084616,10.469231
00-0004052,Stephen Davis,RB,LA,2006,14,0.86,0.86,6.428571,0.07,3.0714285,3.357143,0.35714287,1.1955044,0.06381814,0.029151293,0.116133116,2.192857,3.05
00-0004063,Tyrone Davis,TE,GB,2002,8,1.12,1.62,13.375,0.12,0.0,0.0,0.875,0.0,0.04558045,0.0,0.0,2.0875,3.2125
00-0004112,James Dearth,TE,NYJ,2002,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333335,0.0,0.0,0.0,0.0
00-0004200,Autry Denson,RB,IND,2002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2,0.2
00-0004294,Ken Dilger,TE,TB,2002,17,2.41,3.41,24.529411,0.12,0.0,0.0,1.117647,0.0,0.10265487,0.0,0.0,3.1588235,5.570588
00-0004294,Ken Dilger,TE,TB,2003,13,1.69,3.15,18.76923,0.08,0.0,0.0,0.7692308,0.0,0.083969444,0.0,0.0,2.3384616,4.0307693
00-0004294,Ken Dilger,TE,TB,2004,16,2.44,3.44,21.5625,0.19,0.0,0.0,0.9375,0.0,0.11099797,0.0,0.0,3.40625,5.84375
00-0004304,Corey Dillon,RB,CIN,2002,16,2.69,3.81,18.625,0.0,0.0,0.0,1.125,0.0,0.11542473,0.0,0.0,12.43125,15.11875
00-0004304,Corey Dillon,RB,CIN,2003,13,0.85,1.38,5.4615383,0.0,0.0,0.0,0.30769232,0.0,0.061069246,0.0,0.0,5.6307693,6.476923
00-0004304,Corey Dillon,RB,NE,2004,18,1.33,1.72,8.666667,0.06,0.0,0.0,0.2777778,0.0,0.06769949,0.0,0.0,16.23889,17.572222
00-0004304,Corey Dillon,RB,NE,2005,13,1.85,1.85,15.538462,0.08,0.0,0.0,0.61538464,0.0,0.10045258,0.0,0.0,13.7846155,15.630769
00-0004304,Corey Dillon,RB,NE,2006,19,0.84,0.84,7.736842,0.0,-1.9473684,9.684211,0.2631579,-4.7982025,0.08864806,-0.18507752,0.0034178267,10.094737,10.936842
00-0004386,Chris Doering,WR,WAS,2002,14,1.29,3.0,13.714286,0.14,0.0,0.0,0.85714287,0.0,0.088482104,0.0,0.0,2.3714285,3.6571429
00-0004386,Chris Doering,WR,PIT,2003,12,1.5,2.5,20.0,0.08,0.0,0.0,1.25,0.0,0.0679063,0.0,0.0,2.5,4.0
00-0004541,Donald Driver,WR,GB,2002,17,4.29,6.88,66.35294,0.59,0.0,0.0,2.9411764,0.0,0.18951912,0.0,0.0,10.458823,14.752941
00-0004541,Donald Driver,WR,GB,2003,17,3.53,5.82,41.882355,0.12,0.0,0.0,2.0,0.0,0.1995293,0.0,0.0,5.1941175,8.72353
00-0004541,Donald Driver,WR,GB,2004,17,5.35,8.35,75.64706,0.53,0.0,0.0,3.764706,0.0,0.22469777,0.0,0.0,10.6470585,16.0
00-0004541,Donald Driver,WR,GB,2005,16,5.38,5.56,76.3125,0.31,0.0,0.0,3.9375,0.0,0.224205,0.0,0.0,9.5875,14.9625
00-0004541,Donald Driver,WR,GB,2006,16,5.69,5.94,80.5,0.5,55.125,30.375,3.375,1.609583,0.2604702,0.4004421,0.6710148,11.15,16.8375
00-0004541,Donald Driver,WR,GB,2007,17,5.29,5.53,71.0,0.18,44.35294,29.470589,3.1176472,1.4974977,0.22680308,0.30759892,0.5555239,8.182353,13.476471
00-0004541,Donald Driver,WR,GB,2008,16,4.62,4.62,63.25,0.31,39.1875,24.0625,2.75,1.7706392,0.2168601,0.25097775,0.5009746,8.225,12.85
00-0004541,Donald Driver,WR,GB,2009,17,4.35,6.94,64.94118,0.35,88.76471,23.117647,3.0588236,0.8590408,0.20122465,0.2669817,0.48872417,8.452941,12.805882
00-0004541,Donald Driver,WR,GB,2010,19,3.42,5.53,38.63158,0.21,52.68421,11.789474,1.9473684,0.7459789,0.1701006,0.17607552,0.37840375,5.021053,8.442105
00-0004541,Donald Driver,WR,GB,2011,17,2.35,3.47,28.82353,0.41,33.64706,8.176471,1.3529412,0.89894193,0.10242343,0.1045422,0.22681469,5.352941,7.7058825
00-0004541,Donald Driver,WR,GB,2012,9,0.89,1.44,8.555555,0.22,13.444445,1.3333334,0.5555556,0.8085063,0.04279981,0.054340344,0.102237955,2.188889,3.0777779
00-0004574,Rickey Dudley,TE,TB,2002,16,1.12,1.94,13.1875,0.25,0.0,0.0,0.625,0.0,0.058487106,0.0,0.0,2.81875,3.94375
00-0004574,Rickey Dudley,TE,TB,2003,5,1.4,2.2,8.4,0.2,0.0,0.0,0.6,0.0,0.063821524,0.0,0.0,2.04,3.44
00-0004574,Rickey Dudley,TE,TB,2004,3,1.0,1.33,16.0,0.0,0.0,0.0,0.6666667,0.0,0.036814258,0.0,0.0,1.6,2.6
00-0004637,Jason Dunn,TE,KC,2002,3,0.67,1.0,5.3333335,0.0,0.0,0.0,0.33333334,0.0,0.033889942,0.0,0.0,0.53333336,1.1999999
00-0004637,Jason Dunn,TE,KC,2003,6,0.83,1.33,5.8333335,0.5,0.0,0.0,0.8333333,0.0,0.043979064,0.0,0.0,3.5833335,4.4166665
00-0004637,Jason Dunn,TE,KC,2004,11,1.55,2.27,10.909091,0.27,0.0,0.0,0.72727275,0.0,0.06487783,0.0,0.0,2.7272727,4.272727
00-0004637,Jason Dunn,TE,KC,2005,4,1.25,1.25,13.25,0.0,0.0,0.0,0.5,0.0,0.07044956,0.0,0.0,1.3249999,2.575
00-0004637,Jason Dunn,TE,KC,2006,3,1.33,1.33,13.333333,0.0,6.6666665,6.6666665,1.0,1.8,0.06613721,0.061960574,0.14257821,1.3333334,2.6666665
00-0004637,Jason Dunn,TE,KC,2007,1,2.0,2.0,9.0,0.0,3.0,6.0,0.0,3.0,0.060606062,0.0154639175,0.10173383,0.9,2.9
00-0004640,Warrick Dunn,RB,ATL,2002,17,3.53,4.53,27.82353,0.12,0.0,0.0,1.1764706,0.0,0.16194719,0.0,0.0,11.7,15.229412
00-0004640,Warrick Dunn,RB,ATL,2003,11,3.36,4.73,30.545454,0.18,0.0,0.0,1.2727273,0.0,0.15975437,0.0,0.0,11.709091,15.072727
00-0004640,Warrick Dunn,RB,ATL,2004,18,1.72,2.33,16.666666,0.0,0.0,0.0,0.5,0.0,0.10329352,0.0,0.0,12.71,14.432222
00-0004640,Warrick Dunn,RB,ATL,2005,16,1.81,1.81,13.75,0.06,0.0,0.0,0.5,0.0,0.119162254,0.0,0.0,11.6,13.4125
00-0004640,Warrick Dunn,RB,ATL,2006,16,1.38,1.44,10.625,0.06,0.875,10.125,0.6875,-1.5791667,0.123759866,0.003974834,0.18842217,10.0625,11.4375
00-0004640,Warrick Dunn,RB,ATL,2007,16,2.31,2.5,14.875,0.0,-0.8125,14.875,0.3125,-3.0866666,0.12435957,-0.001477048,0.18550542,7.225,9.5375
00-0004640,Warrick Dunn,RB,TB,2008,15,3.13,3.2,22.0,0.0,3.3333333,19.066668,0.73333335,1.1938853,0.15836279,0.02265503,0.2534027,8.24,11.373333
00-0004673,Tim Dwight,WR,LAC,2002,16,3.12,5.81,38.9375,0.12,0.0,0.0,2.0625,0.0,0.18253936,0.0,0.0,5.69375,8.81875
00-0004673,Tim Dwight,WR,LAC,2003,9,1.56,3.44,21.444445,0.0,0.0,0.0,1.3333334,0.0,0.12123281,0.0,0.0,3.1222222,4.677778
00-0004673,Tim Dwight,WR,LAC,2004,6,0.33,0.83,5.1666665,0.17,0.0,0.0,0.33333334,0.0,0.057777777,0.0,0.0,3.4166667,3.75
00-0004673,Tim Dwight,WR,NE,2005,10,1.9,1.9,33.2,0.3,0.0,0.0,1.4,0.0,0.09453981,0.0,0.0,5.23,7.13
00-0004673,Tim Dwight,WR,NYJ,2006,7,2.29,2.29,16.0,0.0,8.428572,7.571429,1.0,1.5725013,0.12340092,0.0639306,0.2298528,2.0,4.285714
00-0004673,Tim Dwight,WR,LV,2007,6,1.0,1.0,16.333334,0.33,15.166667,1.1666666,0.6666667,1.0696429,0.08656169,0.22573923,0.28785998,3.8333333,4.8333335
00-0004694,Kevin Dyson,WR,TEN,2002,11,3.73,6.27,41.81818,0.36,0.0,0.0,2.3636363,0.0,0.19013774,0.0,0.0,6.1454544,9.872727
00-0004694,Kevin Dyson,WR,CAR,2003,2,1.0,1.5,7.5,0.0,0.0,0.0,0.5,0.0,0.04708995,0.0,0.0,0.75,1.75
00-0004774,Robert Edwards,RB,MIA,2002,11,1.64,2.09,11.454545,0.09,0.0,0.0,0.90909094,0.0,0.07499447,0.0,0.0,3.2090907,4.845454
00-0004780,Troy Edwards,WR,LA,2002,9,2.0,2.67,17.444445,0.22,0.0,0.0,0.8888889,0.0,0.0781898,0.0,0.0,3.088889,5.0888886
00-0004780,Troy Edwards,WR,JAX,2003,12,2.92,5.17,40.583332,0.25,0.0,0.0,1.8333334,0.0,0.16401237,0.0,0.0,5.483333,8.4
00-0004780,Troy Edwards,WR,JAX,2004,16,3.12,5.0,33.3125,0.06,0.0,0.0,1.5625,0.0,0.16496128,0.0,0.0,3.46875,6.59375
00-0004780,Troy Edwards,WR,DET,2005,1,2.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,0.09090909,0.0,0.0,1.5,3.5
00-0004915,Bobby Engram,WR,SEA,2002,15,3.33,4.8,41.266666,0.0,0.0,0.0,2.8666666,0.0,0.1333565,0.0,0.0,4.3933334,7.7266665
00-0004915,Bobby Engram,WR,SEA,2003,17,3.29,4.71,42.35294,0.35,0.0,0.3529412,2.1764705,0.0,0.14951444,0.0,0.0,6.5882354,9.882353
00-0004915,Bobby Engram,WR,SEA,2004,14,2.79,4.21,38.07143,0.21,0.0,0.0,1.8571428,0.0,0.13100448,0.0,0.0,4.95,7.735714
00-0004915,Bobby Engram,WR,SEA,2005,16,4.88,5.12,55.5625,0.19,0.0,0.0,3.125,0.0,0.24733551,0.0,0.0,6.43125,11.30625
00-0004915,Bobby Engram,WR,SEA,2006,8,3.88,3.88,51.25,0.12,36.75,14.5,2.5,1.3857164,0.21484886,0.2614811,0.50531006,5.925,9.8
00-0004915,Bobby Engram,WR,SEA,2007,18,5.78,6.06,70.611115,0.39,52.944443,21.61111,3.8888888,1.383122,0.25209403,0.35237107,0.62480074,9.283333,15.061111
00-0004915,Bobby Engram,WR,SEA,2008,12,3.92,4.17,40.75,0.0,29.75,14.166667,2.0833333,1.4705243,0.2276995,0.3045144,0.5547093,4.075,7.991667
00-0004915,Bobby Engram,WR,KC,2009,3,1.67,3.33,20.333334,0.0,32.666668,5.6666665,1.3333334,0.72836924,0.105502136,0.15251958,0.2650169,2.0333333,3.7
00-0005091,Kevin Faulk,RB,NE,2002,15,2.47,3.53,25.266666,0.2,0.0,0.0,0.93333334,0.0,0.09200169,0.0,0.0,7.0,9.466666
00-0005091,Kevin Faulk,RB,NE,2003,18,3.11,4.17,27.666666,0.0,0.0,0.33333334,1.2222222,0.0,0.12639835,0.0,0.0,6.3777776,9.488889
00-0005091,Kevin Faulk,RB,NE,2004,14,2.07,2.36,20.428572,0.07,0.0,0.0,1.2142857,0.0,0.09487845,0.0,0.0,5.821429,7.892857
00-0005091,Kevin Faulk,RB,NE,2005,10,3.5,3.5,32.5,0.0,0.0,0.0,1.6,0.0,0.16739804,0.0,0.0,4.83,8.33
00-0005091,Kevin Faulk,RB,NE,2006,18,2.61,2.61,21.055555,0.17,6.4444447,14.611111,0.8888889,1.9449322,0.11928882,0.105922885,0.25307924,4.65,7.2611113
00-0005091,Kevin Faulk,RB,NE,2007,19,3.53,3.53,29.105263,0.05,4.2105265,24.894737,1.6315789,1.745802,0.13947684,0.043858804,0.23991641,4.763158,8.289474
00-0005091,Kevin Faulk,RB,NE,2008,15,3.87,4.0,32.4,0.2,2.3333333,30.533333,1.5333333,-1.3753189,0.1729646,0.0122462055,0.26801923,9.014667,12.881333
00-0005091,Kevin Faulk,RB,NE,2009,16,2.69,3.81,21.125,0.06,5.4375,19.125,0.875,1.4360033,0.10562332,0.019600471,0.1721553,5.65625,8.34375
00-0005091,Kevin Faulk,RB,NE,2010,2,3.0,5.0,31.0,0.0,23.0,17.0,1.0,1.2700893,0.14285715,0.081540555,0.2713641,5.35,8.35
00-0005091,Kevin Faulk,RB,NE,2011,5,1.4,1.8,6.8,0.0,-1.0,6.4,0.4,-3.9166665,0.064201504,-0.0062527806,0.09192531,1.8199999,3.22
00-0005092,Marshall Faulk,RB,LA,2002,14,5.71,7.29,38.357143,0.14,0.0,0.0,1.6428572,0.0,0.19672495,0.0,0.0,14.5,20.214285
00-0005092,Marshall Faulk,RB,LA,2003,12,4.5,5.58,30.666666,0.08,0.0,0.0,1.25,0.0,0.15554334,0.0,0.0,16.325,20.825
00-0005092,Marshall Faulk,RB,LA,2004,16,3.5,4.44,22.0625,0.06,0.0,0.0,0.875,0.0,0.11911521,0.0,0.0,9.575,13.075
00-0005092,Marshall Faulk,RB,LA,2005,15,2.93,2.93,19.4,0.07,0.0,0.0,1.2,0.0,0.13033392,0.0,0.0,4.286667,7.22
00-0005101,Christian Fauria,TE,NE,2002,15,1.8,2.67,16.866667,0.47,0.0,0.0,1.0666667,0.0,0.07485287,0.0,0.0,4.62,6.42
00-0005101,Christian Fauria,TE,NE,2003,18,1.78,3.0,18.61111,0.11,0.0,0.0,1.0,0.0,0.090387516,0.0,0.0,2.5277777,4.3055553
00-0005101,Christian Fauria,TE,NE,2004,13,1.38,1.77,17.0,0.15,0.0,0.0,0.7692308,0.0,0.06046747,0.0,0.0,2.623077,4.0076923
00-0005101,Christian Fauria,TE,NE,2005,5,1.6,1.6,11.4,0.4,0.0,0.0,1.4,0.0,0.07199818,0.0,0.0,3.54,5.14
00-0005101,Christian Fauria,TE,WAS,2006,2,1.0,1.0,8.5,0.0,2.5,6.0,0.5,6.25,0.055555556,0.026203416,0.10167572,0.85,1.8499999
00-0005101,Christian Fauria,TE,CAR,2007,5,1.0,1.0,7.8,0.4,6.2,1.6,1.0,1.3066667,0.05191344,0.05053735,0.11324631,3.1799998,4.18
00-0005231,Brian Finneran,WR,ATL,2002,18,3.61,6.56,52.5,0.33,0.0,0.0,2.5,0.0,0.22657175,0.0,0.0,7.138889,10.75
00-0005231,Brian Finneran,WR,ATL,2003,11,2.36,4.91,33.454544,0.18,0.0,0.0,1.9090909,0.0,0.18489647,0.0,0.0,4.4363637,6.8
00-0005231,Brian Finneran,WR,ATL,2004,12,2.17,3.08,24.583334,0.17,0.0,0.0,1.5,0.0,0.122357644,0.0,0.0,3.2916667,5.4583335
00-0005231,Brian Finneran,WR,ATL,2005,13,3.85,3.92,47.0,0.15,0.0,0.0,2.3846154,0.0,0.24324791,0.0,0.0,6.084615,9.930769
00-0005231,Brian Finneran,WR,ATL,2008,12,1.92,1.92,15.0,0.08,10.083333,4.9166665,1.25,1.4033068,0.10040444,0.07163785,0.20075315,1.8333334,3.75
00-0005231,Brian Finneran,WR,ATL,2009,8,1.38,2.0,13.875,0.0,11.25,6.0,0.875,1.2261454,0.0653847,0.049146533,0.13247964,1.3875,2.7625
00-0005231,Brian Finneran,WR,ATL,2010,13,1.77,2.92,16.384615,0.23,26.23077,4.923077,1.0,0.7262551,0.082615525,0.090255685,0.18710226,3.023077,4.792308
00-0005324,Terrell Fletcher,RB,LAC,2002,7,1.43,2.43,8.857142,0.0,0.0,0.0,0.2857143,0.0,0.14166668,0.0,0.0,3.5714285,5.0
00-0005562,Antonio Freeman,WR,PHI,2002,17,3.06,5.29,39.705883,0.24,0.0,0.0,1.8235294,0.0,0.14680898,0.0,0.0,5.382353,8.441176
00-0005562,Antonio Freeman,WR,GB,2003,15,0.93,1.6,9.4,0.0,0.0,0.0,0.6,0.0,0.059203763,0.0,0.0,0.94,1.8733333
00-0005620,Chris Fuamatu-Ma'afala,RB,PIT,2002,8,0.62,1.12,4.625,0.0,0.0,0.0,0.25,0.0,0.048255466,0.0,0.0,2.7,3.325
00-0005620,Chris Fuamatu-Ma'afala,RB,JAX,2003,9,0.11,0.22,0.22222222,0.0,0.0,0.0,0.0,0.0,0.029286927,0.0,0.0,2.288889,2.4
00-0005620,Chris Fuamatu-Ma'afala,RB,JAX,2004,7,0.57,0.86,2.7142856,0.0,0.0,0.0,0.0,0.0,0.039021164,0.0,0.0,2.1142857,2.6857142
00-0005668,Oronde Gadsden,WR,MIA,2002,6,2.67,4.83,38.0,0.0,0.0,0.0,2.3333333,0.0,0.178879,0.0,0.0,3.8,6.4666667
00-0005668,Oronde Gadsden,WR,MIA,2003,4,1.0,2.25,12.0,0.0,0.0,0.0,1.0,0.0,0.07148885,0.0,0.0,1.2,2.2
00-0005720,Joey Galloway,WR,DAL,2002,16,3.81,7.5,56.75,0.38,0.0,0.0,2.0625,0.0,0.26762405,0.0,0.0,7.99375,11.80625
00-0005720,Joey Galloway,WR,DAL,2003,16,2.38,5.69,45.6875,0.12,0.0,0.0,1.8125,0.0,0.1833754,0.0,0.0,5.45625,7.83125
00-0005720,Joey Galloway,WR,TB,2004,10,3.3,5.3,41.6,0.5,0.0,0.0,2.5,0.0,0.17949603,0.0,0.0,7.95,11.25
00-0005720,Joey Galloway,WR,TB,2005,15,6.0,6.27,90.4,0.67,0.0,0.0,4.0666666,0.0,0.3141186,0.0,0.0,13.066667,19.066666
00-0005720,Joey Galloway,WR,TB,2006,14,4.43,4.43,75.5,0.5,53.214287,22.285715,3.142857,1.1707019,0.23551315,0.4781962,0.68800706,10.614285,15.042857
00-0005720,Joey Galloway,WR,TB,2007,16,3.62,3.69,63.9375,0.38,38.9375,27.3125,2.375,1.8333094,0.19021168,0.31760317,0.5076397,8.625,12.25
00-0005720,Joey Galloway,WR,TB,2008,5,2.6,3.0,27.6,0.0,29.2,9.2,1.2,1.5761261,0.11760462,0.20354447,0.31888804,2.76,5.36
00-0005720,Joey Galloway,WR,NE,2009,3,2.33,6.33,22.333334,0.0,68.0,9.666667,1.0,0.22923078,0.13736755,0.17817155,0.3307714,2.2333333,4.5666666
00-0005720,Joey Galloway,WR,WAS,2010,10,1.2,3.8,17.3,0.0,64.6,1.8,0.9,0.18001404,0.10415378,0.18474989,0.2855556,1.73,2.93
00-0005779,Charlie Garner,RB,LV,2002,19,5.68,7.37,56.473682,0.26,0.0,0.0,2.4736843,0.0,0.20499639,0.0,0.0,15.231579,20.91579
00-0005779,Charlie Garner,RB,LV,2003,14,3.43,5.0,27.571428,0.07,0.0,0.0,1.0714285,0.0,0.15321152,0.0,0.0,8.421429,11.849999
00-0005779,Charlie Garner,RB,TB,2004,3,3.0,4.67,20.666666,0.0,0.0,0.0,0.33333334,0.0,0.1262601,0.0,0.0,5.7666664,8.766666
00-0005816,Olandis Gary,RB,DEN,2002,9,2.0,2.22,16.444445,0.0,0.0,0.0,0.5555556,0.0,0.08024535,0.0,0.0,3.9444444,5.9444447
00-0005816,Olandis Gary,RB,DET,2003,13,1.0,1.69,5.3076925,0.0,0.0,0.0,0.23076923,0.0,0.05493432,0.0,0.0,4.4076924,5.4076924
00-0005883,Eddie George,RB,TEN,2002,18,2.06,2.78,14.666667,0.11,0.0,0.0,0.6111111,0.0,0.09391737,0.0,0.0,13.2722225,15.327778
00-0005883,Eddie George,RB,TEN,2003,18,1.44,1.94,9.944445,0.0,0.0,0.0,0.44444445,0.0,0.0744851,0.0,0.0,9.144444,10.588889
00-0005883,Eddie George,RB,DAL,2004,13,0.69,1.0,6.3846154,0.0,0.0,0.0,0.07692308,0.0,0.060073916,0.0,0.0,5.6538463,6.3461537
00-0006043,Terry Glenn,WR,GB,2002,16,3.56,6.75,51.75,0.12,0.0,0.0,2.75,0.0,0.18993448,0.0,0.0,5.8,9.3625
00-0006043,Terry Glenn,WR,DAL,2003,17,3.29,6.06,46.588234,0.29,0.0,0.0,2.2941177,0.0,0.19632334,0.0,0.0,6.747059,10.041177
00-0006043,Terry Glenn,WR,DAL,2004,6,4.0,6.17,66.666664,0.33,0.0,3.3333333,2.8333333,0.0,0.17691833,0.0,0.0,8.616667,12.616667
00-0006043,Terry Glenn,WR,DAL,2005,16,3.88,4.31,71.0,0.44,0.0,0.4375,3.0625,0.0,0.21154204,0.0,0.0,10.075,13.95
00-0006043,Terry Glenn,WR,DAL,2006,16,4.62,4.62,68.0,0.38,50.5,16.625,3.0,1.3753798,0.24787225,0.3153823,0.59257597,9.11875,13.74375
00-0006043,Terry Glenn,WR,DAL,2007,1,2.0,2.0,30.0,0.0,20.0,10.0,2.0,1.5,0.11111111,0.1388889,0.2638889,3.0,5.0
00-0006101,Tony Gonzalez,TE,KC,2002,16,3.94,6.19,48.3125,0.44,0.0,0.0,2.4375,0.0,0.21822949,0.0,0.0,7.4562497,11.39375
00-0006101,Tony Gonzalez,TE,KC,2003,17,4.41,6.47,57.117645,0.59,0.0,0.0,2.9411764,0.0,0.19915415,0.0,0.0,9.241177,13.652941
00-0006101,Tony Gonzalez,TE,KC,2004,16,6.38,9.25,78.625,0.44,0.0,0.0,4.3125,0.0,0.26041532,0.0,0.0,10.51875,16.89375
00-0006101,Tony Gonzalez,TE,KC,2005,16,4.88,4.88,56.5625,0.12,0.0,0.0,2.8125,0.0,0.243454,0.0,0.0,6.40625,11.28125
00-0006101,Tony Gonzalez,TE,KC,2006,16,4.81,4.81,57.8125,0.38,37.5625,20.25,3.5,1.5007044,0.290653,0.31975767,0.6598098,8.15625,12.96875
00-0006101,Tony Gonzalez,TE,KC,2007,16,6.19,6.38,73.25,0.31,55.4375,18.5,3.6875,1.3632127,0.29160067,0.41284913,0.72639537,9.2,15.3875
00-0006101,Tony Gonzalez,TE,KC,2008,16,6.0,6.19,66.125,0.62,52.5,15.75,4.1875,1.3115922,0.30717295,0.42445406,0.7578773,10.3625,16.3625
00-0006101,Tony Gonzalez,TE,ATL,2009,16,5.19,8.44,54.1875,0.38,67.625,15.0,3.375,0.76892143,0.24213433,0.23505886,0.5277427,7.66875,12.85625
00-0006101,Tony Gonzalez,TE,ATL,2010,17,4.18,6.41,39.0,0.35,50.058823,11.176471,2.2941177,0.8188081,0.18245181,0.1729526,0.39474455,6.0176473,10.194118
00-0006101,Tony Gonzalez,TE,ATL,2011,17,4.94,7.18,54.058823,0.41,64.29412,14.705882,3.3529413,0.92884207,0.19584613,0.1915693,0.4278677,7.8764706,12.817647
00-0006101,Tony Gonzalez,TE,ATL,2012,18,5.94,7.72,58.833332,0.56,59.833332,15.722222,4.1666665,1.0356201,0.19786519,0.19335605,0.43214703,9.216666,15.161111
00-0006101,Tony Gonzalez,TE,ATL,2013,16,5.19,7.56,53.6875,0.5,60.25,14.0,3.5,0.9078065,0.1854539,0.22518878,0.435813,8.49375,13.681251
00-0006133,Hunter Goodwin,TE,MIN,2002,4,1.0,1.5,5.0,0.25,0.0,0.0,0.5,0.0,0.045990694,0.0,0.0,2.0,3.0
00-0006133,Hunter Goodwin,TE,MIN,2003,6,0.67,0.83,4.3333335,0.0,0.0,0.0,0.16666667,0.0,0.028694442,0.0,0.0,0.76666665,1.4333334
00-0006208,Jay Graham,RB,GB,2002,1,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.9,2.9
00-0006305,Ahman Green,RB,GB,2002,15,3.87,5.07,26.4,0.13,0.0,0.0,1.2666667,0.0,0.14407176,0.0,0.0,14.333333,18.2
00-0006305,Ahman Green,RB,GB,2003,18,3.22,4.0,23.722221,0.28,0.0,0.0,1.2222222,0.0,0.13579881,0.0,0.0,20.844444,24.066668
00-0006305,Ahman Green,RB,GB,2004,16,2.62,3.25,18.1875,0.06,0.0,0.0,1.125,0.0,0.09979405,0.0,0.0,12.3875,15.0125
00-0006305,Ahman Green,RB,GB,2005,5,3.8,3.8,29.4,0.0,0.0,0.0,1.4,0.0,0.15350871,0.0,0.0,8.04,11.84
00-0006305,Ahman Green,RB,GB,2006,14,3.36,3.43,27.142857,0.07,-2.2142856,29.714285,1.0714285,5.767628,0.17421041,-0.03507585,0.23676254,12.564285,15.921429
00-0006305,Ahman Green,RB,HOU,2007,6,2.33,2.33,20.5,0.0,-8.5,29.0,0.33333334,-9.77,0.133367,-0.15568109,0.09107374,8.383333,10.716667
00-0006305,Ahman Green,RB,HOU,2008,8,1.38,1.38,4.0,0.0,-3.75,7.75,0.0,-0.48181817,0.07016129,-0.029740132,0.08442384,6.325,7.7
00-0006305,Ahman Green,RB,GB,2009,8,0.38,0.62,2.25,0.0,-0.875,2.875,0.25,1.888889,0.04659197,-0.00908639,0.06352748,3.0375,3.4125
00-0006331,Jacquez Green,WR,WAS,2002,10,0.5,2.1,9.4,0.0,0.0,0.0,0.4,0.0,0.06770263,0.0,0.0,1.63,2.13
00-0006627,Az-Zahir Hakim,WR,DET,2002,10,3.7,8.2,54.1,0.3,0.0,0.0,2.5,0.0,0.2254519,0.0,0.0,7.84,11.54
00-0006627,Az-Zahir Hakim,WR,DET,2003,14,3.5,7.36,32.07143,0.29,0.0,0.0,1.9285715,0.0,0.21236831,0.0,0.0,5.3457146,8.845715
00-0006627,Az-Zahir Hakim,WR,DET,2004,10,3.1,5.7,53.3,0.3,0.0,0.0,2.3,0.0,0.18978065,0.0,0.0,7.13,10.23
00-0006627,Az-Zahir Hakim,WR,NO,2005,9,3.78,3.78,54.333332,0.22,0.0,0.0,2.7777777,0.0,0.19022393,0.0,0.0,6.7666664,10.544444
00-0006627,Az-Zahir Hakim,WR,DET,2006,5,3.4,3.4,29.4,0.0,17.6,11.8,1.2,1.4587805,0.14034578,0.13837324,0.30737996,2.96,6.36
00-0006666,Lamont Hall,TE,NO,2002,3,0.67,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.031171443,0.0,0.0,0.2,0.8666667
00-0006666,Lamont Hall,TE,NO,2004,1,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.02631579,0.0,0.0,6.4,7.4
00-0006666,Lamont Hall,TE,NO,2005,5,1.2,1.2,7.2,0.0,0.0,0.0,0.4,0.0,0.06352396,0.0,0.0,0.72,1.92
00-0006777,Karl Hankton,WR,CAR,2002,9,1.0,1.89,16.222221,0.0,0.0,0.0,0.7777778,0.0,0.07416054,0.0,0.0,1.5777777,2.5777779
00-0006777,Karl Hankton,WR,CAR,2003,4,0.5,1.0,6.75,0.0,0.0,0.0,0.5,0.0,0.03755477,0.0,0.0,0.675,1.175
00-0006777,Karl Hankton,WR,CAR,2004,1,2.0,2.0,25.0,0.0,0.0,0.0,1.0,0.0,0.08695652,0.0,0.0,2.5,4.5
00-0006777,Karl Hankton,WR,CAR,2006,2,1.5,1.5,15.5,0.0,10.0,5.5,1.0,2.0,0.05637255,0.066427715,0.13105823,1.55,3.05
00-0006804,Patrick Hape,TE,DEN,2002,7,0.86,2.0,3.7142856,0.29,0.0,0.0,0.42857143,0.0,0.051926997,0.0,0.0,2.0857143,2.942857
