player_id,player_display_name,season,position,position_group,week,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0035704,Drew Lock,2019,QB,QB,5,DEN,20.0,31.2,204.0,1.4,0.6,1.0,5.2,0.2,0.0,213.0,110.0,10.8,2.7449853,0.0,0.974885,0.10401702,3.6,14.4,0.0,0.4,0.2,1.0,-1.6777104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,13.6,13.6
00-0035704,Drew Lock,2020,QB,QB,13,DEN,19.54,34.08,225.61539,1.23,1.1538461,1.4615384,9.461538,0.31,0.23,300.23077,107.61539,11.153846,-2.5937598,0.08,0.79340816,0.04006327,3.38,12.307693,0.23,0.30769232,0.0,1.0,0.11351785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,13.947692,13.947692
00-0035704,Drew Lock,2021,QB,QB,6,DEN,11.17,18.5,131.16667,0.33,0.33333334,1.5,8.666667,0.17,0.0,186.16667,56.666668,5.3333335,-1.5364739,0.0,0.7516327,0.046052385,1.67,8.833333,0.33,0.16666667,0.16666667,0.8333333,0.034586478,0.0,0.17,0.17,0.16666667,0.0,0.0,0.0,-0.8333333,1.0,0.0,-3.1306643,0.0,0.0,0.037037037,-0.022421524,0.039860487,0.0,8.48,8.646667
00-0035710,Daniel Jones,2019,QB,QB,13,NYG,21.85,35.31,232.84616,1.85,0.9230769,2.9230769,22.692308,0.92,0.62,283.76923,107.30769,10.769231,-3.1817584,0.15,0.8445059,0.06610675,3.46,21.461538,0.15,0.3846154,0.23076923,1.6153846,1.246472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,16.536922,16.536922
00-0035710,Daniel Jones,2020,QB,QB,14,NYG,20.0,32.0,210.21428,0.79,0.71428573,3.2142856,20.428572,0.57,0.29,243.0,79.57143,11.285714,-1.677192,0.07,0.8902072,0.05794985,4.64,30.214285,0.07,0.21428572,0.14285715,1.2142857,-0.059240464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,12.858572,12.858572
00-0035710,Daniel Jones,2021,QB,QB,11,NYG,21.09,32.82,220.72728,0.91,0.6363636,2.0,14.545455,0.45,0.18,240.36363,99.454544,10.545455,-1.1319892,0.09,0.9812735,0.07140141,5.64,27.09091,0.18,0.18181819,0.09090909,1.4545455,0.5019698,0.18,0.09,0.09,1.4545455,0.0,0.0,0.0,1.1818181,0.27272728,0.09090909,0.98088473,0.0,1.2307693,0.030303031,0.061320756,0.08837907,0.0,15.138182,15.229091
00-0035710,Daniel Jones,2022,QB,QB,18,NYG,19.78,29.67,202.27777,0.94,0.33333334,2.8888888,15.611111,0.28,0.11,191.44444,101.611115,9.944445,1.058744,0.11,1.1218872,0.111614555,7.94,45.0,0.39,0.11111111,0.055555556,3.6666667,2.7190964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,17.924444,17.924444
00-0035715,Derrick Gore,2021,RB,RB,9,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,6.0,28.777779,0.22,0.0,0.0,1.3333334,0.00797871,0.0,0.89,1.0,11.666667,0.0,0.0,0.0,1.2222222,10.0,0.33333334,1.1043583,0.0,-2.7623458,0.04936496,0.0055013606,0.07789839,0.0,5.3777776,6.2666664
00-0035719,Deebo Samuel,2019,WR,WR,18,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.11,14.5,0.17,0.0,0.0,0.5555556,1.6034817,0.0,3.72,5.5,51.61111,0.17,0.11111111,0.055555556,42.166668,30.61111,2.2222223,1.5850984,0.06,2.0833168,0.20244464,0.23508017,0.46822307,0.0,8.611111,12.333333
00-0035719,Deebo Samuel,2020,WR,WR,7,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.14,3.7142856,0.0,0.0,0.0,0.14285715,-0.2717571,0.0,4.71,6.29,55.857143,0.14,0.0,0.0,13.857142,56.857143,2.7142856,1.6892549,0.0,3.5286355,0.21706073,0.036564,0.3511859,0.0,6.8142858,11.528571
00-0035719,Deebo Samuel,2021,WR,WR,19,SF,0.05,0.11,1.2631578,0.05,0.0,0.0,0.0,0.0,0.0,2.0526316,0.0,0.05263158,1.0088668,0.0,0.5,,4.53,26.421053,0.47,0.0,0.0,1.3157895,1.247206,0.0,4.58,7.11,82.052635,0.37,0.21052632,0.10526316,55.842106,49.157894,3.0526316,3.4513404,0.0,2.2172928,0.25139245,0.25446618,0.555215,0.0,15.950526,20.529474
00-0035719,Deebo Samuel,2022,WR,WR,16,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.44,16.625,0.19,0.25,0.1875,0.5625,-1.0455902,0.0,4.31,7.25,52.6875,0.19,0.0,0.0,35.375,40.5,2.0,1.0034188,0.0,1.6853062,0.2571766,0.18243727,0.513471,0.0,8.80625,13.11875
00-0035726,Jakob Johnson,2019,FB,RB,1,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,-0.6983371,0.0,0.71428573,0.05,0.022653721,0.0908576,0.0,0.5,1.5
00-0035726,Jakob Johnson,2020,FB,RB,7,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.14,1.29,5.0,0.14,0.14285715,0.0,2.142857,2.857143,0.42857143,0.23774453,0.0,1.5714285,0.052644897,0.018019354,0.09158089,0.0,1.3571428,2.5
00-0035726,Jakob Johnson,2021,FB,RB,4,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.5,10.75,0.0,0.0,0.0,2.75,8.5,0.5,0.5938502,0.0,2.6625,0.042413257,0.008555179,0.06960851,0.0,1.075,2.075
00-0035726,Jakob Johnson,2022,FB,RB,6,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.83,1.0,1.6666666,0.0,0.0,0.0,1.1666666,1.1666666,0.0,-0.5959791,0.0,1.5,0.03374277,0.004138746,0.053511277,0.0,0.16666667,1.0
00-0035752,Chris Streveler,2020,QB,QB,2,ARI,5.5,8.0,52.5,0.5,0.5,1.0,5.0,0.5,0.0,53.0,49.0,2.5,-13.418105,0.0,0.990566,0.020533653,2.0,7.5,0.0,0.0,0.0,1.0,0.48417842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,3.8500001,3.8500001
00-0035752,Chris Streveler,2021,QB,QB,2,ARI,3.0,4.5,18.0,0.0,0.0,1.0,8.5,0.0,0.0,19.0,11.0,0.5,-4.256556,0.0,0.94736844,0.004680442,1.5,3.0,0.0,0.5,0.0,0.0,-2.8531344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,1.02,1.02
00-0035752,Chris Streveler,2022,QB,QB,1,NYJ,10.0,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,17.0,5.0,1.7202607,0.0,0.6870229,0.14206569,9.0,54.0,0.0,1.0,0.0,1.0,1.4987127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,9.0,9.0
00-0035760,Jacques Patrick,2021,RB,RB,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,12.0,0.0,0.0,0.0,1.0,0.8197722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,1.2,1.2
00-0035771,Mitchell Wilcox,2021,TE,TE,1,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,5.0,16.0,0.0,0.0,0.0,19.0,8.0,0.0,-1.8508235,0.0,0.84210527,0.1724138,0.11585366,0.33971825,0.0,1.6,4.6
00-0035771,Mitchell Wilcox,2022,TE,TE,11,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.73,2.0,14.363636,0.09,0.0,0.0,8.363636,8.363636,0.6363636,0.8398764,0.0,1.6836306,0.05255747,0.03445447,0.10295433,0.0,1.9818181,3.709091
00-0035806,Jamycal Hasty,2020,RB,RB,6,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,6.5,24.666666,0.17,0.16666667,0.0,1.1666666,0.005034223,0.0,1.17,1.33,5.5,0.0,0.0,0.0,-3.1666667,7.8333335,0.0,-0.3397931,0.0,-0.37619048,0.0391545,-0.017574562,0.04642956,0.0,4.016667,5.1833334
00-0035806,Jamycal Hasty,2021,RB,RB,11,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.45,6.181818,0.09,0.0,0.0,0.54545456,0.33456558,0.0,2.18,2.91,14.818182,0.0,0.09090909,0.0,5.818182,12.0,0.6363636,-0.6432988,0.0,-1.1999364,0.0961949,0.021022197,0.15900789,0.0,2.6454546,4.827273
00-0035806,Jamycal Hasty,2022,RB,RB,15,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.33,15.333333,0.13,0.0,0.0,0.53333336,-0.43745762,0.0,1.4,1.87,8.866667,0.07,0.0,0.0,-1.7333333,9.466666,0.53333336,0.43265206,0.0,-1.627642,0.082074516,-0.01747191,0.11088144,0.0,3.6200001,5.02
00-0035823,Ben Ellefson,2020,TE,TE,3,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,1.33,3.3333333,0.0,0.0,0.0,15.0,1.0,0.33333334,-1.0608125,0.33,0.10101011,0.04040404,0.04695024,0.09347123,0.0,1.0,1.3333334
00-0035823,Ben Ellefson,2021,TE,TE,1,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.5103773,0.0,0.0,0.032258064,0.028225806,0.06814516,0.0,0.0,0.0
00-0035823,Ben Ellefson,2022,TE,TE,2,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,1.5,13.0,0.0,0.0,0.0,7.5,5.5,1.0,0.37269372,0.0,1.8571429,0.043156058,0.025594458,0.08265021,0.0,1.3000001,2.8000002
00-0035831,James Robinson,2020,RB,RB,14,JAX,0.0,0.0,0.0,0.0,0.0,0.071428575,0.2857143,0.07,0.07,0.0,0.0,0.0,-4.408993,0.0,,,17.14,76.42857,0.5,0.071428575,0.0,3.857143,-0.9542936,0.07,3.5,4.29,24.571428,0.21,0.071428575,0.0,-3.5,27.357143,1.0714285,0.59908235,0.0,-1.7811173,0.1197198,-0.013379007,0.1702144,0.0,14.385715,17.885714
00-0035831,James Robinson,2021,RB,RB,14,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,11.71,54.785713,0.57,0.14285715,0.14285715,2.9285715,-0.803744,0.0,2.21,3.29,15.857142,0.0,0.14285715,0.0,2.857143,16.428572,0.64285713,-0.2907147,0.0,0.99194187,0.11108539,0.015856838,0.17772788,0.0,10.207143,12.421429
00-0035831,James Robinson,2022,RB,RB,11,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,38.636364,0.27,0.09090909,0.0,2.0,-1.4688569,0.0,1.0,1.27,4.6363635,0.18,0.0,0.0,0.6363636,5.181818,0.45454547,0.19940667,0.0,1.1680555,0.05314445,-0.005848431,0.075622775,0.0,7.0545454,8.054545
00-0035835,Nathan Cottrell,2021,RB,RB,1,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,3.0,0.0,0.0,0.0,0.0,-0.087498344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.3,0.3
00-0035844,Kirk Merritt,2021,WR,WR,1,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3.0,13.0,0.0,0.0,0.0,56.0,6.0,1.0,-0.21781005,0.0,0.23214285,0.075,0.14775726,0.21593007,0.0,1.3,2.3
00-0035848,DeMichael Harris,2020,WR,WR,6,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,7.6666665,0.0,0.0,0.0,0.5,-0.15918049,0.0,1.67,1.67,13.166667,0.0,0.0,0.0,2.6666667,10.5,0.5,0.84577125,0.0,1.2,0.050317463,0.016380472,0.08694252,0.0,2.0833333,3.75
00-0035859,Blake Gillikin,2021,P,SPEC,1,NO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-2.3642862,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0
00-0035860,Tony Jones,2020,RB,RB,1,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,13.0,0.0,0.0,0.0,1.0,0.42865837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,1.3,1.3
00-0035860,Tony Jones,2021,RB,RB,10,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.4,14.2,0.0,0.0,0.0,0.7,-1.8689902,0.0,0.5,0.8,2.9,0.0,0.0,0.0,0.1,2.8,0.2,-0.30875465,0.0,-0.5,0.07129639,-0.0039995825,0.10414487,0.0,1.71,2.21
00-0035860,Tony Jones,2022,RB,RB,3,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.33,8.0,0.0,0.0,0.0,1.0,-1.1782693,0.0,1.67,2.67,10.0,0.0,0.0,0.0,-7.3333335,11.333333,0.0,-1.8385789,0.0,-2.4615386,0.071221225,-0.023219988,0.09057784,0.0,1.8000001,3.4666667
00-0035864,Kendall Hinton,2020,WR,WR,1,DEN,1.0,9.0,13.0,0.0,2.0,1.0,1.0,0.0,0.0,134.0,16.0,1.0,-11.930539,0.0,0.09701493,-0.12896273,2.0,7.0,0.0,0.0,0.0,0.0,-1.4086189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,-2.78,-2.78
00-0035864,Kendall Hinton,2021,WR,WR,10,DEN,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.6,0.0,-3.1306643,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,2.3,17.5,0.1,0.0,0.0,18.5,5.7,1.0,1.0069095,0.0,1.0669613,0.069223166,0.06717294,0.15085581,0.0,2.354,3.854
00-0035864,Kendall Hinton,2022,WR,WR,11,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.18,1.1818181,0.0,0.0,0.0,0.09090909,0.036374986,0.0,2.18,3.0,28.272728,0.0,0.0,0.0,27.545454,12.636364,1.2727273,1.5011349,0.0,1.2853223,0.09168127,0.101635665,0.20866688,0.0,2.9454546,5.1272726
00-0035869,Austin Mack,2020,WR,WR,5,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.4,2.2,18.2,0.0,0.0,0.0,18.2,7.4,1.0,0.9868975,0.0,1.6510204,0.07119115,0.086350776,0.16723226,0.0,1.8199999,3.22
00-0035876,Andre Baccellia,2022,WR,WR,5,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.4,2.0,9.0,0.0,0.0,0.0,18.2,2.2,0.8,0.28541958,0.0,0.9330238,0.048397224,0.058616586,0.11362744,0.0,0.9,2.3
00-0035883,Maurice Ffrench,2021,WR,WR,1,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,3.0,0.0,0.0,0.0,0.0,-0.28047347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.3,0.3
00-0035889,Tommy Townsend,2020,P,SPEC,1,KC,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,3.4530158,0.0,2.1666667,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.52,0.52
00-0035889,Tommy Townsend,2021,P,SPEC,1,KC,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,4.030698,0.0,1.4545455,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.64,0.64
00-0035889,Tommy Townsend,2022,P,SPEC,1,KC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.517586,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0
00-0035891,Cody White,2021,WR,WR,3,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.67,2.0,11.0,0.0,0.0,0.0,12.666667,4.6666665,1.0,0.7542368,0.0,1.3247863,0.04863711,0.05570653,0.11195024,0.0,1.1,2.7666667
00-0035891,Cody White,2022,WR,WR,1,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.41592732,0.0,0.0,0.035714287,0.0,0.05357143,0.0,0.2,1.2
00-0035898,Darius Bradwell,2021,RB,RB,1,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.44896725,0.0,0.0,0.022727273,0.0034843206,0.036529932,0.0,0.0,0.0
00-0035908,Gabe Nabers,2020,FB,RB,8,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.25,0.875,0.0,0.0,0.0,0.125,0.06984654,0.0,0.62,0.88,3.125,0.25,0.0,0.0,0.75,2.875,0.25,0.15792724,0.0,1.9285715,0.029691804,0.0037824893,0.047185447,0.0,1.9,2.525
00-0035908,Gabe Nabers,2021,FB,RB,5,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.6,1.6,0.0,0.0,0.0,0.2,-0.06265939,0.0,0.6,0.6,3.4,0.0,0.0,0.0,1.8,1.6,0.0,0.10154235,0.0,1.975,0.041391943,0.018933428,0.075341314,0.0,0.5,1.1
00-0035912,LeVante Bellamy,2020,RB,RB,2,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,5.5,0.0,0.0,0.0,0.0,-0.47943512,0.0,0.5,0.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,-0.85652274,0.0,0.0,0.023255814,0.0,0.034883723,0.0,0.8,1.3
00-0035924,Jonathan Ward,2020,RB,RB,1,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,11.0,1.0,0.0,0.0,-4.0,15.0,1.0,2.2004805,0.0,-2.75,0.037037037,-0.018779343,0.042410016,0.0,7.1,8.1
00-0035924,Jonathan Ward,2021,RB,RB,6,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.5,5.5,0.0,0.0,0.0,0.5,0.5651389,0.0,0.5,0.67,5.6666665,0.0,0.0,0.0,2.1666667,4.3333335,0.16666667,1.112869,0.0,-2.7298245,0.031444907,0.01231036,0.055784613,0.0,1.1166667,1.6166667
00-0035924,Jonathan Ward,2022,RB,RB,2,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.5,12.5,0.0,0.0,0.0,1.0,-0.43662772,0.0,1.0,1.5,3.5,0.0,0.0,0.0,2.0,2.0,0.5,-0.32960197,0.0,2.1666667,0.050194934,0.0074942624,0.08053838,0.0,1.6,2.6
00-0035939,Bryce Perkins,2022,QB,QB,5,LA,3.8,6.8,32.2,0.2,0.4,1.2,10.0,0.0,0.0,39.2,13.0,2.0,-6.216977,0.0,0.59536374,-0.050107103,3.8,18.0,0.0,0.0,0.0,1.2,0.49331316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,3.0879998,3.0879998
00-0035950,Myles Hartsfield,2020,FS,DB,1,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,-1.1623842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.2,0.2
00-0035956,Giovanni Ricci,2021,FB,RB,2,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,-0.48264757,0.0,0.0,0.025516797,0.038007572,0.06488049,0.0,0.0,0.0
00-0035956,Giovanni Ricci,2022,TE,TE,6,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.33,1.5,16.666666,0.0,0.0,0.0,8.166667,9.666667,0.5,0.62371516,0.0,1.5404634,0.053910296,0.03121176,0.102713674,0.0,1.6666667,3.0
00-0035957,Rodney Smith,2020,RB,RB,7,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.86,22.285715,0.14,0.14285715,0.0,2.0,0.2958234,0.0,1.29,1.57,8.428572,0.0,0.0,0.0,2.2857144,6.571429,0.14285715,-0.29288825,0.0,0.45238096,0.05584996,0.010416131,0.09106623,0.0,3.9285715,5.214286
00-0035957,Rodney Smith,2021,RB,RB,1,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,5.0,48.0,0.0,0.0,0.0,16.0,32.0,2.0,2.8780167,0.0,3.0,0.12820514,0.045714285,0.22430769,0.0,4.8,9.8
00-0035973,Patrick Taylor,2021,RB,RB,4,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.75,22.25,0.25,0.0,0.0,1.25,0.072131366,0.0,0.5,0.5,0.75,0.0,0.0,0.0,-0.5,1.25,0.25,1.0177919,0.0,-1.5,0.057142857,-0.009259259,0.079232804,0.0,3.8000002,4.3
00-0035973,Patrick Taylor,2022,RB,RB,4,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.5,7.75,0.0,0.0,0.0,0.5,-0.6310233,0.0,0.25,0.25,4.25,0.0,0.0,0.0,0.0,4.25,0.25,2.6245534,0.0,0.0,0.02631579,0.0,0.039473683,0.0,1.2,1.45
00-0035993,Tyler Huntley,2020,QB,QB,3,BAL,3.0,6.0,25.0,0.0,0.0,0.33333334,2.6666667,0.33,0.0,59.333332,10.333333,1.0,-3.353834,0.0,0.7466828,-0.06642757,4.33,18.333334,0.0,0.33333334,0.0,0.6666667,-1.686044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,2.8333333,2.8333333
00-0035993,Tyler Huntley,2021,QB,QB,7,BAL,17.43,26.86,154.42857,0.43,0.5714286,2.5714285,15.285714,0.43,0.29,202.85715,62.57143,7.857143,-4.800535,0.0,0.7413119,0.039010912,6.71,42.0,0.29,0.0,0.0,3.142857,2.6201253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,12.091429,12.091429
00-0035993,Tyler Huntley,2022,QB,QB,6,BAL,15.33,23.5,147.33333,0.67,0.6666667,1.5,8.5,0.0,0.0,170.16667,62.666668,7.0,-0.624221,0.0,0.890309,0.06441615,8.67,31.833334,0.17,0.6666667,0.16666667,2.5,-2.0567214,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,11.41,11.41
00-0036000,Adrian Killins,2020,RB,RB,1,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,-12.0,0.0,0.0,0.0,0.0,-1.7750083,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-4.0,6.0,0.0,-0.26891345,0.0,-0.5,0.03846154,-0.02631579,0.039271254,0.0,-1.0,0.0
