division_matchup,team_home_favorite,schedule_week_1,schedule_sunday,schedule_month,team_home_elo_pre,team_away_elo_pre,score_avg_pts_for_roll.home,score_avg_pts_against_roll.home,score_avg_pts_for_roll.away,score_avg_pts_against_roll.away,weather_cold,weather_wind_bad,weather_rain,weather_snow,weather_fog,team_offense_type.home_strong,team_offense_type.home_weak,team_defense_type.home_strong,team_defense_type.home_weak,team_offense_type.away_strong,team_offense_type.away_weak,team_defense_type.away_strong,team_defense_type.away_weak
False,False,False,True,12,916.5085964025061,1020.720023407636,20.166666666666668,21.833333333333332,31.333333333333332,22.833333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
True,False,False,True,1,916.5085964025061,1056.1827456266903,19.5,20.333333333333332,20.5,30.333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,True
False,False,False,True,9,916.5085964025061,1033.313465888192,18.833333333333332,23.833333333333332,18.166666666666668,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False
True,False,False,True,9,905.1515249408658,1036.365276301752,13.833333333333334,24.666666666666668,15.5,20.166666666666668,False,False,False,False,False,False,True,False,True,False,True,False,False
False,False,False,True,10,905.1515249408658,970.6497656149076,14.0,23.0,24.833333333333332,28.166666666666668,False,False,False,False,False,False,True,False,False,True,False,False,True
False,False,False,True,10,905.1515249408658,1019.7978599255318,16.666666666666668,31.166666666666668,29.333333333333332,19.666666666666668,False,False,False,False,False,False,True,False,True,True,False,False,False
True,False,False,True,11,905.1515249408658,1107.5056271456103,23.5,37.666666666666664,31.0,15.166666666666666,False,False,False,False,False,False,False,False,True,True,False,True,False
True,False,False,True,11,905.1515249408658,1016.1879695783665,21.833333333333332,37.666666666666664,20.333333333333332,19.166666666666668,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,True,12,905.1515249408658,1056.1827456266903,22.833333333333332,32.0,29.666666666666668,17.666666666666668,False,False,False,False,False,False,False,False,True,True,False,True,False
False,False,False,True,12,905.1515249408658,1053.9666878730643,18.666666666666668,31.833333333333332,21.333333333333332,26.166666666666668,False,False,False,False,False,False,False,False,True,False,False,False,True
False,True,False,True,12,905.1515249408658,901.115105782969,19.166666666666668,25.5,11.333333333333334,27.333333333333332,False,False,False,False,False,False,False,False,True,False,True,False,True
False,False,False,True,1,905.1515249408658,1025.007351001097,20.333333333333332,26.166666666666668,26.833333333333332,19.0,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,True,9,905.1515249408658,1071.189207996572,17.0,26.833333333333332,21.5,23.5,False,False,False,False,False,False,True,False,True,False,False,False,False
False,False,False,True,9,905.1515249408658,1019.7978599255318,18.666666666666668,26.166666666666668,21.666666666666668,19.666666666666668,False,False,False,False,False,False,False,False,True,False,False,False,False
True,False,False,True,10,905.1515249408658,1016.1879695783665,21.0,24.166666666666668,24.666666666666668,25.833333333333332,False,False,False,False,False,False,False,False,True,True,False,False,True
True,False,False,True,10,905.1515249408658,1036.365276301752,22.666666666666668,17.5,25.5,21.5,False,False,False,False,False,False,False,True,False,True,False,False,False
True,False,False,True,11,905.1515249408658,1107.5056271456103,24.0,15.833333333333334,24.666666666666668,16.833333333333332,False,False,False,False,False,False,False,True,False,True,False,True,False
False,True,False,True,11,905.1515249408658,922.6059636691656,19.0,13.0,26.333333333333332,31.166666666666668,False,False,False,False,False,False,False,True,False,True,False,False,True
False,True,False,True,12,905.1515249408658,980.9644965547423,17.5,17.333333333333332,30.166666666666668,21.666666666666668,False,False,False,False,False,False,True,True,False,True,False,False,False
False,True,False,False,12,905.1515249408658,901.115105782969,14.666666666666666,17.666666666666668,25.666666666666668,25.5,False,False,False,False,False,False,True,True,False,True,False,False,True
True,False,False,False,9,905.1515249408658,1107.5056271456103,11.0,18.166666666666668,27.0,24.166666666666668,False,False,False,False,False,False,True,False,False,True,False,False,True
True,False,False,True,9,905.1515249408658,1036.365276301752,9.5,19.0,19.333333333333332,22.833333333333332,False,False,False,False,False,False,True,False,False,False,False,False,False
False,False,False,True,10,905.1515249408658,1177.08966053594,12.333333333333334,19.666666666666668,27.0,19.166666666666668,False,False,False,False,False,False,True,False,False,True,False,False,False
False,False,False,True,10,905.1515249408658,1056.1827456266903,18.833333333333332,19.833333333333332,25.833333333333332,20.666666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,False,11,905.1515249408658,979.7382961995212,16.666666666666668,18.333333333333332,23.833333333333332,18.5,False,False,False,False,False,False,True,False,False,False,False,False,False
True,False,False,False,11,905.1515249408658,1016.1879695783665,11.666666666666666,22.166666666666668,26.333333333333332,19.333333333333332,False,False,False,False,False,False,True,False,False,True,False,False,False
False,False,False,True,12,905.1515249408658,952.9721326724367,9.666666666666666,22.0,21.166666666666668,20.0,False,False,False,False,False,False,True,False,False,False,False,False,False
False,False,False,True,12,905.1515249408658,946.4051184618754,12.5,21.333333333333332,23.166666666666668,25.166666666666668,False,False,False,False,False,False,True,False,False,False,False,False,True
False,True,False,True,12,905.1515249408658,911.7988128822509,14.5,23.833333333333332,19.666666666666668,34.666666666666664,False,False,False,False,False,False,True,False,False,False,False,False,True
False,False,False,True,9,1056.1827456266903,1076.5538265063985,20.666666666666668,22.333333333333332,24.833333333333332,24.333333333333332,False,False,False,False,False,False,False,False,False,True,False,False,True
False,False,False,True,10,1056.1827456266903,1177.08966053594,20.833333333333332,27.166666666666668,30.166666666666668,30.0,False,False,False,False,False,False,False,False,True,True,False,False,True
False,False,False,False,10,1056.1827456266903,1025.007351001097,22.833333333333332,25.333333333333332,32.5,24.0,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,True,11,1056.1827456266903,979.7382961995212,27.166666666666668,25.666666666666668,27.0,27.5,False,False,False,False,False,True,False,False,True,True,False,False,True
False,True,False,True,11,1056.1827456266903,1053.9666878730643,30.333333333333332,22.666666666666668,26.166666666666668,24.833333333333332,False,False,False,False,False,True,False,False,False,True,False,False,True
True,True,False,False,12,1056.1827456266903,911.7988128822509,26.833333333333332,19.5,21.166666666666668,20.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,False,True,12,1056.1827456266903,916.5085964025061,28.5,16.666666666666668,11.5,24.833333333333332,False,False,False,False,False,True,False,True,False,False,True,False,True
True,False,False,False,1,1056.1827456266903,1065.4695872311397,24.5,20.833333333333332,34.0,18.0,True,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,False,9,1056.1827456266903,1033.313465888192,26.166666666666668,25.0,18.5,20.666666666666668,False,False,False,False,False,True,False,False,True,False,False,False,False
False,True,False,True,10,1056.1827456266903,901.115105782969,26.0,25.5,23.5,21.333333333333332,False,False,False,False,False,True,False,False,True,False,False,False,False
True,True,False,True,10,1056.1827456266903,1065.4695872311397,26.833333333333332,17.5,18.333333333333332,16.333333333333332,False,False,False,False,False,True,False,True,False,False,False,True,False
False,True,False,True,10,1056.1827456266903,1071.712634727573,26.333333333333332,13.833333333333334,13.833333333333334,26.666666666666668,False,False,False,False,False,True,False,True,False,False,True,False,True
True,True,False,False,11,1056.1827456266903,911.7988128822509,26.666666666666668,19.5,19.666666666666668,17.666666666666668,False,False,False,False,False,True,False,False,False,False,False,True,False
False,True,False,True,11,1056.1827456266903,1068.7992637049115,28.0,21.333333333333332,21.333333333333332,26.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,12,1056.1827456266903,970.6497656149076,29.5,20.166666666666668,17.333333333333332,18.666666666666668,False,False,False,False,False,True,False,False,False,False,True,False,False
False,True,False,True,1,1056.1827456266903,1053.9666878730643,32.0,24.166666666666668,16.833333333333332,14.666666666666666,False,False,False,False,False,True,False,False,True,False,True,True,False
True,True,False,True,1,1056.1827456266903,916.5085964025061,29.0,21.333333333333332,23.333333333333332,23.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,False,False,1,1056.1827456266903,916.5085964025061,29.5,20.833333333333332,22.666666666666668,22.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
False,True,False,True,1,1056.1827456266903,1076.5538265063985,26.666666666666668,18.333333333333332,29.833333333333332,22.166666666666668,False,True,True,False,False,True,False,False,False,True,False,False,False
False,True,False,True,2,1056.1827456266903,1177.08966053594,28.333333333333332,21.333333333333332,28.333333333333332,20.333333333333332,False,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,False,9,1056.1827456266903,1033.313465888192,30.833333333333332,19.333333333333332,23.666666666666668,27.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,True
True,True,False,True,10,1056.1827456266903,911.7988128822509,30.666666666666668,22.5,20.833333333333332,25.0,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,10,1056.1827456266903,1016.1879695783665,26.833333333333332,20.166666666666668,34.0,25.5,False,False,False,False,False,True,False,False,False,True,False,False,True
True,True,False,True,11,1056.1827456266903,1065.4695872311397,28.0,22.666666666666668,25.0,23.0,False,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,True,11,1056.1827456266903,1107.5056271456103,28.166666666666668,23.666666666666668,25.833333333333332,23.0,False,False,False,False,False,True,False,False,False,True,False,False,False
False,False,False,True,12,1056.1827456266903,1076.5538265063985,29.0,27.333333333333332,28.0,17.0,False,False,False,False,False,True,False,False,True,True,False,True,False
True,True,False,False,12,1056.1827456266903,916.5085964025061,23.333333333333332,28.5,18.833333333333332,25.666666666666668,False,False,False,False,False,False,False,False,True,False,False,False,True
False,True,False,True,12,1056.1827456266903,928.0646937895297,25.0,31.5,22.333333333333332,28.5,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,False,9,1056.1827456266903,1068.7992637049115,22.333333333333332,28.0,30.166666666666668,23.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
False,True,False,False,9,1056.1827456266903,952.9721326724367,23.0,28.333333333333332,17.0,23.833333333333332,False,False,False,False,False,False,False,False,True,False,True,False,False
False,True,False,True,9,1071.712634727573,963.5834565372198,24.0,27.5,28.333333333333332,29.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,True
True,True,False,True,9,1071.712634727573,1019.7978599255318,22.833333333333332,27.0,22.5,23.333333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,True,10,1071.712634727573,946.1797634574767,21.833333333333332,26.666666666666668,22.166666666666668,18.0,False,False,False,False,False,False,False,False,True,False,False,False,False
False,True,False,False,11,1071.712634727573,922.6059636691656,20.166666666666668,21.166666666666668,18.333333333333332,24.5,False,False,False,False,False,False,False,False,False,False,False,False,True
True,False,False,True,12,1071.712634727573,1071.189207996572,21.166666666666668,25.666666666666668,18.666666666666668,22.833333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
True,True,False,True,12,1071.712634727573,970.6497656149076,21.666666666666668,27.666666666666668,18.333333333333332,19.0,True,False,False,False,False,False,False,False,True,False,False,False,False
True,True,False,False,1,1071.712634727573,961.9814814228336,18.833333333333332,26.5,16.166666666666668,19.0,True,False,False,False,False,False,False,False,True,False,True,False,False
False,False,False,True,9,1071.712634727573,1036.365276301752,18.333333333333332,23.666666666666668,22.666666666666668,26.166666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,True,10,1071.712634727573,905.1515249408658,18.5,24.166666666666668,18.333333333333332,26.0,False,False,False,False,False,False,False,False,True,False,False,False,True
False,False,False,True,10,1071.712634727573,1025.007351001097,16.166666666666668,24.333333333333332,20.166666666666668,17.166666666666668,False,False,False,False,False,False,True,False,True,False,False,True,False
False,True,False,True,11,1071.712634727573,1053.9666878730643,14.333333333333334,23.5,24.333333333333332,25.166666666666668,False,False,False,False,False,False,True,False,False,True,False,False,True
True,False,False,True,11,1071.712634727573,1019.7978599255318,16.0,25.666666666666668,29.0,24.166666666666668,False,False,False,False,False,False,True,False,True,True,False,False,True
True,True,False,True,12,1071.712634727573,1071.189207996572,20.0,21.833333333333332,20.0,14.833333333333334,False,False,False,False,False,False,False,False,False,False,False,True,False
False,True,False,False,12,1071.712634727573,963.5834565372198,20.666666666666668,18.666666666666668,24.166666666666668,20.666666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,False,True,1,1071.712634727573,961.9814814228336,19.0,14.166666666666666,16.333333333333332,15.833333333333334,False,False,False,False,False,False,False,True,False,False,True,True,False
False,False,False,True,9,1071.712634727573,1076.5538265063985,17.0,16.5,28.666666666666668,20.0,False,False,False,False,False,False,True,True,False,True,False,False,False
True,False,False,False,9,1071.712634727573,961.9814814228336,19.0,17.5,17.833333333333332,14.5,False,False,False,False,False,False,False,True,False,False,True,True,False
True,False,False,True,10,1071.712634727573,1071.189207996572,17.833333333333332,20.666666666666668,21.0,16.5,False,False,False,False,False,False,True,False,False,False,False,True,False
True,False,False,True,10,1071.712634727573,901.115105782969,17.666666666666668,19.5,25.5,19.666666666666668,False,False,False,False,False,False,True,False,False,True,False,False,False
True,True,False,False,11,1071.712634727573,970.6497656149076,16.666666666666668,18.5,17.666666666666668,20.0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,True,False,True,11,1071.712634727573,1068.7992637049115,16.666666666666668,18.666666666666668,16.5,20.0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,True,False,True,12,1071.712634727573,928.0646937895297,14.833333333333334,17.0,17.166666666666668,24.833333333333332,False,False,False,False,False,False,True,True,False,False,True,False,True
False,True,False,False,12,1071.712634727573,1036.365276301752,16.166666666666668,17.166666666666668,11.333333333333334,15.833333333333334,False,False,False,False,False,False,True,True,False,False,True,True,False
True,False,False,False,12,1071.712634727573,1019.7978599255318,16.833333333333332,18.166666666666668,22.666666666666668,25.5,False,False,False,False,False,False,True,False,False,False,False,False,True
False,True,False,True,9,1050.066045486323,970.6497656149076,24.0,21.0,26.666666666666668,31.833333333333332,False,False,False,False,False,False,False,False,False,True,False,False,True
True,False,False,False,10,1050.066045486323,1020.720023407636,23.333333333333332,26.0,26.5,24.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,True
False,False,False,False,10,1050.066045486323,1053.9666878730643,20.333333333333332,24.333333333333332,23.333333333333332,16.833333333333332,False,False,False,False,False,False,False,False,True,False,False,True,False
False,True,False,True,10,1050.066045486323,901.115105782969,20.5,20.0,17.0,27.666666666666668,False,False,False,False,False,False,False,False,False,False,True,False,True
True,True,False,True,11,1050.066045486323,928.0646937895297,15.166666666666666,18.166666666666668,25.5,17.833333333333332,False,False,False,False,False,False,True,False,False,True,False,True,False
True,False,False,True,12,1050.066045486323,1076.5538265063985,16.5,16.666666666666668,28.0,21.5,False,False,False,False,False,False,True,True,False,True,False,False,False
False,True,False,True,12,1050.066045486323,922.6059636691656,20.833333333333332,20.166666666666668,19.166666666666668,24.833333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,True,1,1050.066045486323,980.9644965547423,27.166666666666668,21.166666666666668,21.333333333333332,27.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
True,False,False,False,9,1050.066045486323,946.1797634574767,28.833333333333332,22.166666666666668,19.0,20.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
False,True,False,True,9,1050.066045486323,952.9721326724367,26.666666666666668,25.666666666666668,22.5,26.0,False,False,False,False,False,True,False,False,True,False,False,False,True
True,False,False,True,10,1050.066045486323,928.0646937895297,24.333333333333332,27.166666666666668,19.0,23.666666666666668,False,False,False,False,False,True,False,False,True,False,False,False,False
False,True,False,True,10,1050.066045486323,916.5085964025061,31.0,26.0,20.5,20.166666666666668,False,False,False,False,False,True,False,False,True,False,False,False,False
True,True,False,True,11,1050.066045486323,963.5834565372198,27.333333333333332,21.166666666666668,23.333333333333332,24.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,12,1050.066045486323,888.3340018894845,26.5,24.666666666666668,22.666666666666668,23.5,False,False,False,False,False,True,False,False,True,False,False,False,False
True,False,False,False,12,1050.066045486323,1076.5538265063985,24.166666666666668,26.0,27.0,10.5,False,False,False,False,False,True,False,False,True,True,False,True,False
False,False,False,True,1,1050.066045486323,905.1515249408658,21.833333333333332,24.0,15.166666666666666,19.833333333333332,False,False,False,False,False,False,False,False,False,False,True,False,False
True,True,False,True,1,1050.066045486323,1020.720023407636,19.333333333333332,20.0,21.5,21.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
True,True,False,True,9,1050.066045486323,1020.720023407636,16.833333333333332,23.0,22.666666666666668,19.5,False,False,False,False,False,False,True,False,False,False,False,False,False
False,True,False,True,9,1050.066045486323,888.3340018894845,25.333333333333332,25.166666666666668,20.833333333333332,23.5,False,False,False,False,False,True,False,False,True,False,False,False,False
True,True,False,True,10,1050.066045486323,928.0646937895297,24.0,19.666666666666668,18.5,27.0,False,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,True,10,1050.066045486323,961.9814814228336,25.833333333333332,18.0,21.666666666666668,22.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
False,True,False,True,11,1050.066045486323,911.7988128822509,18.833333333333332,18.833333333333332,21.333333333333332,25.666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
True,False,False,False,11,1050.066045486323,1076.5538265063985,17.5,23.5,23.833333333333332,17.0,False,False,False,False,False,False,True,False,False,False,False,True,False
False,False,False,False,12,1050.066045486323,1056.1827456266903,21.5,26.666666666666668,22.5,28.166666666666668,False,False,False,False,False,False,False,False,True,False,False,False,True
False,True,False,True,12,1050.066045486323,1071.712634727573,21.166666666666668,27.333333333333332,20.166666666666668,19.833333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
True,True,False,True,9,1050.066045486323,946.1797634574767,21.0,22.0,19.0,22.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
False,True,False,True,9,1076.5538265063985,1068.7992637049115,27.0,25.5,26.833333333333332,24.666666666666668,False,False,False,False,False,True,False,False,True,True,False,False,True
True,True,False,True,10,1076.5538265063985,1050.066045486323,25.0,23.333333333333332,24.833333333333332,25.5,False,False,False,False,False,True,False,False,False,True,False,False,True
False,True,False,True,10,1076.5538265063985,974.0195567854328,22.5,24.833333333333332,25.5,20.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
True,True,False,True,11,1076.5538265063985,928.0646937895297,21.166666666666668,26.333333333333332,29.0,15.0,False,False,False,False,False,False,False,False,True,True,False,True,False
True,False,False,False,11,1076.5538265063985,1020.720023407636,21.666666666666668,23.0,26.0,21.333333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
False,True,False,True,11,1076.5538265063985,1033.313465888192,27.166666666666668,21.5,28.0,27.833333333333332,False,False,False,False,False,True,False,False,False,True,False,False,True
True,True,False,True,12,1076.5538265063985,952.9721326724367,29.166666666666668,18.666666666666668,13.833333333333334,27.333333333333332,False,False,False,False,False,True,False,False,False,False,True,False,True
False,True,False,True,1,1076.5538265063985,946.4051184618754,25.666666666666668,19.833333333333332,17.5,25.5,False,False,False,False,False,True,False,False,False,False,True,False,True
True,True,False,True,9,1076.5538265063985,1050.066045486323,19.5,16.166666666666668,24.5,24.5,False,False,False,False,False,False,False,True,False,True,False,False,True
True,True,False,False,10,1076.5538265063985,1020.720023407636,16.833333333333332,12.666666666666666,18.833333333333332,21.833333333333332,False,False,False,False,False,False,True,True,False,False,False,False,False
False,False,False,True,10,1076.5538265063985,1177.08966053594,22.5,19.0,29.833333333333332,25.166666666666668,False,False,False,False,False,False,False,False,False,True,False,False,True
False,True,False,True,11,1076.5538265063985,979.7382961995212,25.166666666666668,21.0,23.666666666666668,24.0,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,False,True,11,1076.5538265063985,1053.9666878730643,23.5,18.666666666666668,18.0,20.333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
False,True,False,True,12,1076.5538265063985,1016.1879695783665,26.666666666666668,16.833333333333332,28.0,22.333333333333332,False,False,False,False,False,True,False,True,False,True,False,False,False
False,True,False,True,12,1076.5538265063985,1025.007351001097,28.666666666666668,10.666666666666666,16.666666666666668,21.666666666666668,False,False,False,False,False,True,False,True,False,False,True,False,False
False,True,False,False,12,1076.5538265063985,911.7988128822509,29.5,11.166666666666666,21.0,20.166666666666668,False,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,True,1,1076.5538265063985,928.0646937895297,33.5,17.333333333333332,16.666666666666668,25.5,False,False,False,False,False,True,False,True,False,False,True,False,True
True,True,False,False,1,1076.5538265063985,1050.066045486323,34.833333333333336,18.333333333333332,18.666666666666668,23.0,False,False,False,False,False,True,False,False,False,False,False,False,False
False,True,False,True,1,1076.5538265063985,1065.4695872311397,32.166666666666664,19.166666666666668,25.0,24.333333333333332,False,True,False,False,False,True,False,False,False,True,False,False,True
False,True,False,False,9,1076.5538265063985,916.5085964025061,26.166666666666668,18.0,16.166666666666668,30.333333333333332,False,False,False,False,False,True,False,False,False,False,True,False,True
True,True,False,True,10,1076.5538265063985,928.0646937895297,25.166666666666668,16.833333333333332,20.0,26.666666666666668,False,False,False,False,False,True,False,True,False,False,False,False,True
False,True,False,True,10,1076.5538265063985,1065.4695872311397,29.0,16.5,24.333333333333332,17.0,False,False,False,False,False,True,False,True,False,True,False,True,False
False,True,False,True,10,1076.5538265063985,1019.7978599255318,26.333333333333332,18.333333333333332,21.333333333333332,20.0,False,False,False,False,False,True,False,False,False,False,False,False,False
False,True,False,True,11,1076.5538265063985,1025.007351001097,25.666666666666668,16.5,18.0,22.0,False,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,True,12,1076.5538265063985,1050.066045486323,29.833333333333332,16.0,18.666666666666668,30.0,False,False,False,False,False,True,False,True,False,False,False,False,True
False,True,False,False,12,1076.5538265063985,1071.189207996572,32.0,20.666666666666668,29.666666666666668,20.0,False,False,False,False,False,True,False,False,False,True,False,False,False
True,True,False,True,1,1076.5538265063985,1020.720023407636,30.166666666666668,21.333333333333332,28.666666666666668,23.833333333333332,False,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,False,1,1076.5538265063985,1068.7992637049115,27.166666666666668,21.666666666666668,28.666666666666668,23.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,True,1,1076.5538265063985,980.9644965547423,28.166666666666668,24.166666666666668,27.5,24.0,False,False,False,False,False,True,False,False,True,True,False,False,False
False,True,False,False,9,1076.5538265063985,905.1515249408658,26.5,21.166666666666668,19.333333333333332,22.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
False,True,False,False,9,1025.007351001097,1065.4695872311397,33.0,22.333333333333332,28.833333333333332,24.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,True
True,True,False,True,9,1025.007351001097,952.9721326724367,33.666666666666664,22.0,19.333333333333332,32.0,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,10,1025.007351001097,1016.1879695783665,33.0,21.833333333333332,17.5,35.0,False,False,False,False,False,True,False,False,False,False,True,False,True
True,True,False,True,10,1025.007351001097,922.6059636691656,33.666666666666664,19.666666666666668,14.5,21.333333333333332,False,False,False,False,False,True,False,False,False,False,True,False,False
False,True,False,False,11,1025.007351001097,916.5085964025061,31.166666666666668,19.5,17.666666666666668,25.166666666666668,False,False,False,False,False,True,False,False,False,False,True,False,True
False,True,False,True,12,1025.007351001097,1107.5056271456103,29.5,25.0,22.333333333333332,20.0,False,False,False,False,False,True,False,False,True,False,False,False,False
True,True,False,True,12,1025.007351001097,1053.9666878730643,25.0,20.5,18.666666666666668,21.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,False,True,1,1025.007351001097,888.3340018894845,27.333333333333332,16.666666666666668,13.0,30.666666666666668,False,False,False,False,False,True,False,True,False,False,True,False,True
False,True,False,True,1,1025.007351001097,1056.1827456266903,27.5,16.333333333333332,25.833333333333332,23.833333333333332,False,True,False,False,False,True,False,True,False,True,False,False,False
False,True,False,True,1,1025.007351001097,1020.720023407636,26.5,16.833333333333332,26.333333333333332,19.5,False,False,False,False,False,True,False,True,False,True,False,False,False
True,True,False,True,9,1025.007351001097,1068.7992637049115,25.0,14.833333333333334,20.833333333333332,17.5,False,False,False,False,False,True,False,True,False,False,False,True,False
False,True,False,True,10,1025.007351001097,1177.08966053594,23.333333333333332,18.833333333333332,32.5,26.5,False,False,False,False,False,False,False,False,False,True,False,False,True
True,True,False,True,10,1025.007351001097,952.9721326724367,21.666666666666668,18.833333333333332,23.0,25.333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,False,10,1025.007351001097,1071.189207996572,17.833333333333332,23.0,24.333333333333332,22.0,False,False,False,False,False,False,True,False,False,True,False,False,False
False,True,False,True,11,1025.007351001097,1020.720023407636,18.5,22.833333333333332,15.0,19.166666666666668,False,False,False,False,False,False,False,False,False,False,True,False,False
False,True,False,True,11,1025.007351001097,1050.066045486323,16.833333333333332,18.666666666666668,27.0,21.0,False,False,False,False,False,False,True,False,False,True,False,False,False
True,True,False,False,12,1025.007351001097,1053.9666878730643,16.0,19.333333333333332,15.0,16.166666666666668,False,False,False,False,False,False,True,False,False,False,True,True,False
False,False,False,True,12,1025.007351001097,1019.7978599255318,16.833333333333332,22.833333333333332,30.5,20.666666666666668,False,False,False,False,False,False,True,False,False,True,False,False,False
True,True,False,True,1,1025.007351001097,888.3340018894845,18.833333333333332,24.666666666666668,22.166666666666668,20.666666666666668,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,False,1,1025.007351001097,1065.4695872311397,18.333333333333332,28.333333333333332,27.5,25.0,False,False,False,False,False,False,False,False,True,True,False,False,True
True,True,False,True,9,1025.007351001097,922.6059636691656,21.166666666666668,22.5,15.5,32.5,False,False,False,False,False,False,False,False,False,False,True,False,True
False,False,False,False,9,1025.007351001097,1056.1827456266903,19.833333333333332,24.0,31.333333333333332,18.5,False,False,False,False,False,False,False,False,False,True,False,False,False
True,False,False,True,10,1025.007351001097,980.9644965547423,17.333333333333332,19.833333333333332,28.0,18.833333333333332,False,False,False,False,False,False,True,False,False,True,False,False,False
True,True,False,True,10,1025.007351001097,952.9721326724367,17.166666666666668,17.333333333333332,15.166666666666666,20.5,False,False,False,False,False,False,True,True,False,False,True,False,False
False,True,False,True,11,1025.007351001097,970.6497656149076,20.0,19.0,18.166666666666668,18.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
True,True,False,True,12,1025.007351001097,888.3340018894845,20.5,22.166666666666668,11.833333333333334,20.0,False,False,False,False,False,False,False,False,False,False,True,False,False
False,False,False,True,12,1025.007351001097,901.115105782969,23.5,20.166666666666668,22.5,25.5,False,False,False,False,False,False,False,False,False,False,False,False,True
True,True,False,True,12,1025.007351001097,1053.9666878730643,23.333333333333332,19.5,23.333333333333332,18.666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,1,1025.007351001097,1056.1827456266903,24.5,14.833333333333334,18.833333333333332,28.666666666666668,False,False,False,False,False,True,False,True,False,False,False,False,True
False,True,False,True,9,1025.007351001097,911.7988128822509,24.0,15.833333333333334,17.166666666666668,34.166666666666664,False,False,False,False,False,False,False,True,False,False,True,False,True
False,True,False,True,9,970.6497656149076,928.0646937895297,26.333333333333332,28.5,24.0,20.333333333333332,False,False,False,False,False,True,False,False,True,False,False,False,False
True,True,False,True,9,970.6497656149076,974.0195567854328,23.166666666666668,30.333333333333332,22.0,24.833333333333332,False,False,False,False,False,False,False,False,True,False,False,False,True
False,False,False,False,10,970.6497656149076,1107.5056271456103,27.666666666666668,26.833333333333332,33.833333333333336,16.333333333333332,False,False,False,False,False,True,False,False,True,True,False,True,False
False,False,False,True,10,970.6497656149076,1177.08966053594,30.0,21.0,25.833333333333332,29.0,False,False,False,False,False,True,False,False,False,True,False,False,True
False,True,False,True,11,970.6497656149076,1053.9666878730643,30.5,20.166666666666668,24.833333333333332,22.666666666666668,False,False,False,False,False,True,False,False,False,True,False,False,False
